Time,Serial,Lat,Lon,Temp,Hm0,Tm01,Tp,Dp,Dm,Dp_sp,Dm_sp,wind_speed,wind_dir,DepthB,TempB,Qflag,Qcode,Percent,temp_inv
2024-01-23 20:30:00,SPOT_30856C,-23.48115,152.0778,28.5,0.86,5.48,7.32,17.21,25.27,22.18,38.52,6.22,68.57,20.89,28.76,3,3,100,-0.26000000000000156
2024-01-23 21:30:00,SPOT_30856C,-23.48123,152.07778,28.48,0.81,5.8,7.32,22.01,25.33,21.28,35.22,10.89,91.43,20.59,28.7,3,3,100,-0.21999999999999886
2024-01-23 22:30:00,SPOT_30856C,-23.48127,152.07778,28.43,0.78,5.62,7.88,18.79,25.09,16.97,37.69,10.11,80.0,20.28,28.58,3,3,100,-0.14999999999999858
2024-01-23 23:30:00,SPOT_30856C,-23.48127,152.07777,28.39,0.83,5.48,7.32,17.73,24.11,18.06,36.53,10.11,74.29,19.98,28.6,3,3,100,-0.21000000000000085
2024-01-24 00:30:00,SPOT_30856C,-23.48128,152.07778,28.33,0.89,5.46,7.32,18.51,22.55,19.48,35.25,10.11,57.14,19.74,28.52,3,3,100,-0.19000000000000128
2024-01-24 01:30:00,SPOT_30856C,-23.48122,152.07778,28.31,0.97,5.4,7.88,17.63,22.45,15.78,31.67,10.11,51.43,19.67,28.55,3,3,100,-0.240000000000002
2024-01-24 02:30:00,SPOT_30856C,-23.48113,152.07802,28.21,1.06,5.22,7.32,23.59,25.73,20.58,32.65,10.89,51.43,19.86,28.38,3,3,100,-0.16999999999999815
2024-01-24 03:30:00,SPOT_30856C,-23.48118,152.07782,28.11,1.1,5.24,7.88,17.14,23.93,19.49,34.45,12.44,51.43,20.25,28.35,3,3,100,-0.240000000000002
2024-01-24 04:30:00,SPOT_30856C,-23.48117,152.0778,28.13,1.16,5.26,7.88,15.44,24.82,15.06,34.41,12.44,68.57,20.79,28.38,3,3,100,-0.25
2024-01-24 05:30:00,SPOT_30856C,-23.48107,152.07798,28.15,1.14,5.06,7.32,21.92,31.61,18.04,34.85,13.22,62.86,21.29,28.4,3,3,100,-0.25
2024-01-24 06:30:00,SPOT_30856C,-23.48105,152.07802,28.09,1.07,4.94,7.88,26.81,39.81,22.12,35.96,11.66,68.57,21.72,28.34,3,3,100,-0.25
2024-01-24 07:30:00,SPOT_30856C,-23.48105,152.07793,28.06,1.09,5.22,7.88,26.97,37.3,22.25,37.23,14.0,97.14,21.86,28.31,3,3,100,-0.25
2024-01-24 08:30:00,SPOT_30856C,-23.48107,152.07782,28.17,0.93,5.48,7.88,16.68,25.64,18.11,41.78,13.22,120.0,21.86,28.35,3,3,100,-0.17999999999999972
2024-01-24 09:30:00,SPOT_30856C,-23.48108,152.07782,28.33,0.84,5.92,7.88,15.76,21.48,18.72,39.39,13.22,154.29,21.56,28.48,3,3,100,-0.15000000000000213
2024-01-24 10:30:00,SPOT_30856C,-23.4811,152.0778,28.52,0.84,6.02,7.88,15.26,19.13,18.59,37.36,12.44,137.14,21.13,28.47,3,3,100,0.05000000000000071
2024-01-24 11:30:00,SPOT_30856C,-23.48108,152.07782,28.72,0.82,5.96,8.54,17.04,21.91,17.39,36.55,8.55,85.71,20.7,28.5,3,3,100,0.21999999999999886
2024-01-24 12:30:00,SPOT_30856C,-23.48113,152.0778,28.82,0.93,6.2,8.54,16.08,19.47,15.5,33.97,9.33,74.29,20.33,28.5,3,3,100,0.3200000000000003
2024-01-24 13:30:00,SPOT_30856C,-23.4812,152.07778,28.85,0.94,6.1,8.54,12.12,15.93,15.41,33.76,10.89,62.86,20.08,28.56,3,3,100,0.2900000000000027
2024-01-24 14:30:00,SPOT_30856C,-23.48118,152.07778,28.88,0.95,5.62,8.54,14.12,19.0,17.46,34.98,11.66,57.14,19.9,28.79,3,3,100,0.08999999999999986
2024-01-24 15:30:00,SPOT_30856C,-23.4811,152.07795,28.94,1.07,5.7,8.54,19.1,24.07,16.42,33.23,10.89,51.43,20.01,29.07,3,3,100,-0.129999999999999
2024-01-24 16:30:00,SPOT_30856C,-23.48117,152.07782,28.89,1.14,5.74,8.54,16.91,23.46,15.92,32.44,10.89,57.14,20.29,29.11,3,3,100,-0.21999999999999886
2024-01-24 17:30:00,SPOT_30856C,-23.48115,152.07778,28.83,1.22,6.32,8.54,14.73,22.03,16.77,38.52,10.89,62.86,20.57,29.03,3,3,100,-0.20000000000000284
2024-01-24 18:30:00,SPOT_30856C,-23.48123,152.07778,28.68,1.14,5.96,9.3,15.52,21.48,16.05,32.59,10.89,68.57,20.86,28.88,3,3,100,-0.1999999999999993
2024-01-24 19:30:00,SPOT_30856C,-23.48123,152.07778,28.59,1.16,5.96,8.54,17.66,23.2,14.86,31.52,10.89,68.57,21.08,28.81,3,3,100,-0.21999999999999886
2024-01-24 20:30:00,SPOT_30856C,-23.48118,152.07778,28.5,1.04,6.18,9.3,11.78,20.27,20.07,35.35,13.22,137.14,21.13,28.76,3,3,100,-0.26000000000000156
2024-01-24 21:30:00,SPOT_30856C,-23.4812,152.07778,28.45,1.03,6.6,9.3,14.25,21.34,20.34,32.88,2.33,40.0,20.88,28.64,3,3,100,-0.19000000000000128
2024-01-24 22:30:00,SPOT_30856C,-23.48112,152.0778,28.32,0.99,6.6,9.3,15.15,20.79,18.13,32.97,11.66,102.86,20.56,28.57,3,3,100,-0.25
2024-01-24 23:30:00,SPOT_30856C,-23.4812,152.07775,28.27,1.01,6.58,9.3,14.26,19.03,15.33,29.95,10.89,97.14,20.22,28.54,3,3,100,-0.2699999999999996
2024-01-25 00:30:00,SPOT_30856C,-23.48123,152.07777,28.26,1.05,6.62,10.24,7.74,15.54,20.47,30.17,10.11,62.86,19.9,28.54,3,3,100,-0.2799999999999976
2024-01-25 01:30:00,SPOT_30856C,-23.48128,152.07783,28.23,1.13,6.38,9.3,14.11,17.75,16.5,28.95,11.66,62.86,19.67,28.48,3,3,100,-0.25
2024-01-25 02:30:00,SPOT_30856C,-23.48117,152.07783,28.21,1.13,5.78,9.3,13.39,18.52,14.8,30.45,11.66,51.43,19.73,28.31,3,3,100,-0.09999999999999787
2024-01-25 03:30:00,SPOT_30856C,-23.48123,152.07783,28.1,1.22,5.84,9.3,13.27,19.23,15.76,31.17,12.44,51.43,20.05,28.34,3,3,100,-0.23999999999999844
2024-01-25 04:30:00,SPOT_30856C,-23.48128,152.07782,28.15,1.24,5.72,9.3,13.34,22.7,17.5,33.34,14.77,57.14,20.52,28.4,3,3,100,-0.25
2024-01-25 05:30:00,SPOT_30856C,-23.4812,152.0778,28.22,1.34,5.94,9.3,10.55,18.6,19.07,31.18,14.0,57.14,21.14,28.46,3,3,100,-0.240000000000002
2024-01-25 06:30:00,SPOT_30856C,-23.48117,152.0778,28.2,1.28,5.8,9.3,10.94,19.05,17.6,32.23,14.0,51.43,21.57,28.46,3,3,100,-0.26000000000000156
2024-01-25 07:30:00,SPOT_30856C,-23.48112,152.07808,28.2,1.43,6.18,9.3,17.36,22.04,14.06,29.21,12.44,57.14,21.87,28.46,3,3,100,-0.26000000000000156
2024-01-25 08:30:00,SPOT_30856C,-23.48113,152.07795,28.18,1.29,6.16,9.3,16.21,22.05,15.58,31.49,10.89,85.71,21.91,28.44,3,3,100,-0.26000000000000156
2024-01-25 09:30:00,SPOT_30856C,-23.48122,152.07778,28.19,1.17,6.16,9.3,16.93,23.51,17.5,35.21,10.89,102.86,21.81,28.44,3,3,100,-0.25
2024-01-25 10:30:00,SPOT_30856C,-23.48117,152.07778,28.27,1.37,6.96,9.3,14.32,16.35,16.92,28.64,10.11,125.71,21.45,28.46,3,3,100,-0.19000000000000128
2024-01-25 11:30:00,SPOT_30856C,-23.4811,152.07785,28.29,1.3,6.84,8.54,14.85,16.14,13.35,28.16,10.89,102.86,20.98,28.5,3,3,100,-0.21000000000000085
2024-01-25 12:30:00,SPOT_30856C,-23.48115,152.0778,28.35,1.24,6.7,9.3,17.2,18.2,13.54,27.37,11.66,80.0,20.52,28.53,3,3,100,-0.17999999999999972
2024-01-25 13:30:00,SPOT_30856C,-23.48123,152.07782,28.43,1.19,6.24,8.54,14.7,17.78,10.78,29.16,10.89,62.86,20.11,28.56,3,3,100,-0.129999999999999
2024-01-25 14:30:00,SPOT_30856C,-23.48122,152.07778,28.53,1.08,5.86,8.54,13.18,15.64,13.35,31.53,9.33,45.71,19.97,28.59,3,3,100,-0.05999999999999872
2024-01-25 15:30:00,SPOT_30856C,-23.4812,152.07782,28.55,1.16,5.84,8.54,13.25,16.23,13.53,31.05,10.89,57.14,19.9,28.66,3,3,100,-0.10999999999999943
2024-01-25 16:30:00,SPOT_30856C,-23.4811,152.07785,28.59,1.14,5.4,8.54,17.61,23.59,16.22,32.89,11.66,51.43,20.15,28.8,3,3,100,-0.21000000000000085
2024-01-25 17:30:00,SPOT_30856C,-23.48127,152.07778,28.51,1.12,5.56,8.54,16.33,22.81,14.8,33.69,10.89,57.14,20.48,28.76,3,3,100,-0.25
2024-01-25 18:30:00,SPOT_30856C,-23.48128,152.07778,28.49,1.11,5.36,8.54,15.03,23.16,17.48,35.3,11.66,57.14,20.75,28.74,3,3,100,-0.25
2024-01-25 19:30:00,SPOT_30856C,-23.48127,152.0778,28.4,1.12,5.18,8.54,17.07,23.81,18.85,35.43,13.22,57.14,20.99,28.59,3,3,100,-0.19000000000000128
2024-01-25 20:30:00,SPOT_30856C,-23.48132,152.07783,28.33,1.05,5.22,7.88,22.12,27.18,18.56,35.23,10.89,80.0,21.09,28.58,3,3,100,-0.25
2024-01-25 21:30:00,SPOT_30856C,-23.48122,152.07782,28.31,0.97,5.3,7.88,23.14,27.45,17.66,34.11,10.89,91.43,20.97,28.56,3,3,100,-0.25
2024-01-25 22:30:00,SPOT_30856C,-23.48118,152.07782,28.28,0.93,5.48,7.88,23.99,25.57,17.3,33.29,10.11,62.86,20.69,28.53,3,3,100,-0.25
2024-01-25 23:30:00,SPOT_30856C,-23.48115,152.07777,28.26,0.87,5.36,7.88,23.52,24.08,15.65,32.79,6.22,22.86,20.34,28.51,3,3,100,-0.25
2024-01-26 00:30:00,SPOT_30856C,-23.48123,152.0778,28.23,0.85,5.08,7.88,19.37,19.08,18.28,33.86,7.0,17.14,20.04,28.48,3,3,100,-0.25
2024-01-26 01:30:00,SPOT_30856C,-23.4813,152.0778,28.24,0.75,4.9,7.88,17.33,16.01,18.98,37.74,9.33,22.86,19.81,28.51,3,3,100,-0.2700000000000031
2024-01-26 02:30:00,SPOT_30856C,-23.48132,152.07785,28.24,0.72,4.76,7.88,13.52,14.0,17.55,37.68,10.11,11.43,19.66,28.51,3,3,100,-0.2700000000000031
2024-01-26 03:30:00,SPOT_30856C,-23.4811,152.07817,28.21,0.73,4.48,7.32,13.72,15.52,19.2,38.77,10.89,34.29,19.88,28.41,3,3,100,-0.1999999999999993
2024-01-26 04:30:00,SPOT_30856C,-23.48102,152.07798,28.18,0.86,4.68,7.88,18.74,22.26,23.1,38.95,10.89,40.0,20.27,28.51,3,3,100,-0.33000000000000185
2024-01-26 05:30:00,SPOT_30856C,-23.48107,152.0781,28.27,0.8,4.64,7.88,20.45,24.89,19.85,35.69,10.11,28.57,20.7,28.46,3,3,100,-0.19000000000000128
2024-01-26 06:30:00,SPOT_30856C,-23.48115,152.0782,28.3,0.77,4.68,7.32,19.01,24.54,21.83,37.05,7.0,40.0,21.28,28.55,3,3,100,-0.25
2024-01-26 07:30:00,SPOT_30856C,-23.48113,152.0782,28.28,0.76,4.3,7.88,19.04,23.59,24.17,39.92,13.22,28.57,21.72,28.52,3,3,100,-0.23999999999999844
2024-01-26 08:30:00,SPOT_30856C,-23.48117,152.0782,28.29,0.74,4.32,7.88,20.2,24.43,24.12,40.39,12.44,22.86,22.02,28.52,3,3,100,-0.23000000000000043
2024-01-26 09:30:00,SPOT_30856C,-23.48117,152.0782,28.38,0.72,4.26,7.88,30.55,25.64,27.3,42.13,10.11,28.57,22.09,28.59,3,3,100,-0.21000000000000085
2024-01-26 10:30:00,SPOT_30856C,-23.48115,152.07822,28.58,0.78,4.34,7.32,34.01,24.29,22.26,46.38,11.66,17.14,21.81,28.78,3,3,100,-0.20000000000000284
2024-01-26 11:30:00,SPOT_30856C,-23.48107,152.07812,28.83,0.79,4.48,10.24,19.22,22.93,25.27,46.19,8.55,5.71,21.32,28.97,3,3,100,-0.14000000000000057
2024-01-26 12:30:00,SPOT_30856C,-23.48107,152.07808,29.0,0.7,4.62,7.32,28.01,26.92,27.26,43.93,9.33,5.71,20.77,29.08,3,3,100,-0.0799999999999983
2024-01-26 13:30:00,SPOT_30856C,-23.48107,152.07797,29.31,0.72,4.78,7.88,26.37,25.0,24.46,38.85,6.22,11.43,20.19,29.03,3,3,100,0.2799999999999976
2024-01-26 14:30:00,SPOT_30856C,-23.48113,152.07783,29.36,0.75,5.06,10.24,14.38,18.48,20.42,35.79,9.33,337.14,19.85,28.86,3,3,100,0.5
2024-01-26 15:30:00,SPOT_30856C,-23.48128,152.07782,29.43,0.63,4.42,7.32,20.36,13.4,22.68,40.46,10.11,342.86,19.86,28.85,3,3,100,0.5799999999999983
2024-01-26 16:30:00,SPOT_30856C,-23.48132,152.07782,29.28,0.61,4.12,7.32,15.82,10.75,24.67,42.62,10.11,342.86,19.98,28.84,3,3,100,0.4400000000000013
2024-01-26 17:30:00,SPOT_30856C,-23.48127,152.07782,29.02,0.57,4.06,6.82,19.14,9.53,25.59,43.73,10.11,342.86,20.21,28.79,3,3,100,0.23000000000000043
2024-01-26 18:30:00,SPOT_30856C,-23.48137,152.07785,28.71,0.6,4.12,7.32,15.07,10.99,26.27,43.41,11.66,342.86,20.53,28.69,3,3,100,0.019999999999999574
2024-01-26 19:30:00,SPOT_30856C,-23.48138,152.07788,28.5,0.59,4.02,10.24,14.53,15.32,24.6,43.9,,,20.81,28.64,3,3,100,-0.14000000000000057
2024-01-26 20:30:00,SPOT_30856C,-23.48128,152.07818,28.46,0.57,3.96,9.3,13.27,17.84,26.89,45.85,11.66,11.43,21.07,28.69,3,3,100,-0.23000000000000043
2024-01-26 21:30:00,SPOT_30856C,-23.48118,152.0782,28.45,0.63,3.96,8.54,21.07,23.56,28.92,43.13,10.11,34.29,21.27,28.68,3,3,100,-0.23000000000000043
2024-01-26 22:30:00,SPOT_30856C,-23.4811,152.07815,28.51,0.66,4.18,4.26,15.82,23.08,38.16,46.14,9.33,22.86,20.95,28.71,3,3,100,-0.1999999999999993
2024-01-26 23:30:00,SPOT_30856C,-23.48105,152.07793,28.63,0.64,4.08,4.26,23.42,25.54,32.79,39.74,7.78,11.43,20.46,28.77,3,3,100,-0.14000000000000057
2024-01-27 00:30:00,SPOT_30856C,-23.48127,152.07782,28.59,0.6,3.84,4.26,21.59,19.58,31.11,42.15,8.55,354.29,20.17,28.77,3,3,100,-0.17999999999999972
2024-01-27 01:30:00,SPOT_30856C,-23.48133,152.07783,28.49,0.57,3.64,4.46,359.51,9.57,36.53,46.96,8.55,348.57,19.95,28.71,3,5,100,-0.22000000000000242
2024-01-27 02:30:00,SPOT_30856C,-23.48133,152.07783,28.44,0.52,3.56,4.26,6.58,8.97,41.16,50.31,7.0,5.71,19.71,28.69,3,5,100,-0.25
2024-01-27 03:30:00,SPOT_30856C,-23.48123,152.07818,28.41,0.53,3.72,4.26,2.65,6.24,36.02,46.85,10.11,342.86,19.69,28.65,3,3,100,-0.23999999999999844
2024-01-27 04:30:00,SPOT_30856C,-23.4811,152.07817,28.39,0.64,3.9,4.26,4.22,9.25,28.39,40.7,10.11,17.14,20.06,28.64,3,3,100,-0.25
2024-01-27 05:30:00,SPOT_30856C,-23.48108,152.07815,28.37,0.71,3.8,4.46,7.78,12.5,30.39,42.34,10.89,28.57,20.48,28.62,3,3,100,-0.25
2024-01-27 06:30:00,SPOT_30856C,-23.48117,152.07818,28.35,0.67,3.84,4.46,14.13,15.48,30.23,42.47,8.55,40.0,20.96,28.6,3,3,100,-0.25
2024-01-27 07:30:00,SPOT_30856C,-23.48115,152.0782,28.33,0.64,3.92,4.66,9.9,16.87,29.85,41.51,10.11,28.57,21.47,28.57,3,3,100,-0.240000000000002
2024-01-27 08:30:00,SPOT_30856C,-23.48115,152.0782,28.35,0.62,3.92,4.66,15.34,22.02,30.59,42.7,9.33,45.71,21.85,28.56,3,3,100,-0.2099999999999973
2024-01-27 09:30:00,SPOT_30856C,-23.48117,152.0782,28.39,0.63,4.04,4.26,6.14,21.95,33.24,44.71,10.11,34.29,22.04,28.56,3,3,100,-0.16999999999999815
2024-01-27 10:30:00,SPOT_30856C,-23.48115,152.0782,28.47,0.6,3.94,4.1,7.74,22.39,42.41,47.27,9.33,34.29,21.91,28.62,3,3,100,-0.15000000000000213
2024-01-27 11:30:00,SPOT_30856C,-23.4811,152.07818,28.82,0.6,3.9,4.1,352.69,20.16,44.98,50.99,7.0,28.57,21.51,28.83,3,5,100,-0.00999999999999801
2024-01-27 12:30:00,SPOT_30856C,-23.48108,152.07812,29.36,0.54,3.94,10.24,23.17,26.46,27.26,42.06,7.78,17.14,20.92,28.99,3,5,100,0.370000000000001
2024-01-27 13:30:00,SPOT_30856C,-23.4811,152.07798,29.23,0.52,3.76,4.26,32.85,22.89,29.17,47.17,7.78,354.29,20.34,28.99,3,3,100,0.240000000000002
2024-01-27 14:30:00,SPOT_30856C,-23.4811,152.07785,29.45,0.51,3.86,4.46,25.15,19.61,33.15,45.93,7.78,331.43,19.94,28.98,3,3,100,0.46999999999999886
2024-01-27 15:30:00,SPOT_30856C,-23.48128,152.0778,29.46,0.51,3.74,4.26,19.57,16.17,33.82,46.28,6.22,5.71,19.82,29.01,3,3,100,0.4499999999999993
2024-01-27 16:30:00,SPOT_30856C,-23.4813,152.0778,29.68,0.54,3.52,4.46,13.86,13.36,37.37,48.69,10.89,342.86,19.84,28.94,3,3,100,0.7399999999999984
2024-01-27 17:30:00,SPOT_30856C,-23.48133,152.07782,29.22,0.57,3.36,3.94,18.27,13.59,39.89,50.51,10.89,348.57,20.04,28.85,3,3,100,0.36999999999999744
2024-01-27 18:30:00,SPOT_30856C,-23.48133,152.07785,29.11,0.61,3.34,3.66,7.45,8.03,38.95,50.66,,,20.37,28.92,3,3,100,0.18999999999999773
2024-01-27 19:30:00,SPOT_30856C,-23.48137,152.07792,28.66,0.62,3.36,3.66,4.4,7.97,36.06,49.44,11.66,354.29,20.68,28.89,3,3,100,-0.23000000000000043
2024-01-27 20:30:00,SPOT_30856C,-23.48138,152.0781,28.6,0.62,3.36,4.66,357.63,5.3,35.85,49.66,12.44,0.0,20.95,28.83,3,5,100,-0.22999999999999687
2024-01-27 21:30:00,SPOT_30856C,-23.48118,152.0782,28.61,0.62,3.44,4.46,11.38,15.99,34.13,48.71,10.89,17.14,21.25,28.85,3,5,100,-0.240000000000002
2024-01-27 22:30:00,SPOT_30856C,-23.48115,152.07818,28.57,0.65,3.6,4.46,13.76,17.57,32.98,49.18,9.33,17.14,21.24,28.84,3,3,100,-0.2699999999999996
2024-01-27 23:30:00,SPOT_30856C,-23.48113,152.07817,28.61,0.65,3.48,4.1,16.71,18.32,45.34,50.43,8.55,22.86,20.82,28.85,3,3,100,-0.240000000000002
2024-01-28 00:30:00,SPOT_30856C,-23.48108,152.07793,28.81,0.61,3.42,3.94,26.13,23.72,35.52,45.98,9.33,17.14,20.27,28.93,3,3,100,-0.120000000000001
2024-01-28 01:30:00,SPOT_30856C,-23.48132,152.07782,28.63,0.57,3.32,4.26,12.29,13.55,34.15,48.72,10.11,348.57,20.06,28.89,3,3,100,-0.26000000000000156
2024-01-28 02:30:00,SPOT_30856C,-23.48133,152.07783,28.59,0.61,3.38,3.94,8.26,6.33,37.2,49.32,9.33,5.71,19.83,28.78,3,3,100,-0.19000000000000128
2024-01-28 03:30:00,SPOT_30856C,-23.48137,152.07788,28.51,0.6,3.54,4.88,355.48,3.2,30.85,46.91,7.78,5.71,19.7,28.72,3,5,100,-0.2099999999999973
2024-01-28 04:30:00,SPOT_30856C,-23.48135,152.07793,28.53,0.67,3.56,4.46,357.2,2.61,32.44,48.35,8.55,5.71,19.76,28.73,3,3,100,-0.1999999999999993
2024-01-28 05:30:00,SPOT_30856C,-23.48117,152.07813,28.49,0.67,3.5,4.88,348.34,2.14,31.24,49.48,10.89,22.86,20.12,28.73,3,3,100,-0.240000000000002
2024-01-28 06:30:00,SPOT_30856C,-23.48122,152.07817,28.45,0.63,3.54,4.88,352.52,6.75,32.31,48.56,10.89,5.71,20.59,28.68,3,3,100,-0.23000000000000043
2024-01-28 07:30:00,SPOT_30856C,-23.48115,152.07818,28.42,0.58,3.54,4.66,7.75,12.63,30.82,48.06,10.11,11.43,21.13,28.67,3,5,100,-0.25
2024-01-28 08:30:00,SPOT_30856C,-23.48115,152.07818,28.42,0.59,3.72,4.88,4.65,13.64,26.69,44.97,9.33,34.29,21.54,28.67,3,3,100,-0.25
2024-01-28 09:30:00,SPOT_30856C,-23.48113,152.07818,28.43,0.58,3.76,4.88,7.08,14.81,28.0,45.8,9.33,17.14,21.87,28.66,3,3,100,-0.23000000000000043
2024-01-28 10:30:00,SPOT_30856C,-23.48117,152.07822,28.53,0.58,3.64,4.46,12.18,18.19,30.1,47.42,10.89,11.43,21.87,28.7,3,3,100,-0.16999999999999815
2024-01-28 11:30:00,SPOT_30856C,-23.48115,152.0782,28.75,0.57,3.54,4.46,11.88,14.71,31.38,48.43,9.33,17.14,21.67,28.9,3,3,100,-0.14999999999999858
2024-01-28 12:30:00,SPOT_30856C,-23.48113,152.07822,29.22,0.58,3.56,4.46,16.17,22.61,34.92,50.26,9.33,22.86,21.06,29.12,3,3,100,0.09999999999999787
2024-01-28 13:30:00,SPOT_30856C,-23.48105,152.078,29.32,0.56,3.5,4.66,26.71,23.52,28.22,47.99,9.33,0.0,20.54,29.15,3,3,100,0.1700000000000017
2024-01-28 14:30:00,SPOT_30856C,-23.48112,152.07783,29.47,0.57,3.5,4.26,23.91,13.99,31.49,48.16,7.78,337.14,20.1,29.07,3,3,100,0.3999999999999986
2024-01-28 15:30:00,SPOT_30856C,-23.48132,152.07782,29.55,0.49,3.62,4.26,4.48,10.55,36.14,48.59,7.0,337.14,19.94,29.03,3,3,100,0.5199999999999996
2024-01-28 16:30:00,SPOT_30856C,-23.48132,152.07783,29.58,0.5,3.6,3.8,7.03,7.17,37.74,50.03,8.55,320.0,19.81,29.01,3,3,100,0.5699999999999967
2024-01-28 17:30:00,SPOT_30856C,-23.48128,152.0778,29.25,0.51,3.62,3.94,357.73,3.14,32.67,47.19,6.22,0.0,19.88,28.91,3,5,100,0.33999999999999986
2024-01-28 18:30:00,SPOT_30856C,-23.48113,152.07787,29.0,0.59,3.82,4.88,1.25,2.85,25.81,42.25,,,20.12,28.84,3,5,100,0.16000000000000014
2024-01-28 19:30:00,SPOT_30856C,-23.4813,152.07788,28.97,0.5,3.86,4.88,356.86,4.25,26.77,45.39,,,20.44,28.66,3,5,100,0.3099999999999987
2024-01-28 20:30:00,SPOT_30856C,-23.48137,152.0779,28.69,0.43,3.86,4.88,357.46,6.62,30.31,48.91,7.78,11.43,20.74,28.46,3,3,100,0.23000000000000043
2024-01-28 21:30:00,SPOT_30856C,-23.48133,152.07807,28.51,0.43,3.8,4.66,355.87,8.03,32.22,48.84,2.33,5.71,20.96,28.31,3,3,100,0.20000000000000284
2024-01-28 22:30:00,SPOT_30856C,-23.48118,152.07818,28.47,0.45,3.82,12.8,13.23,20.95,32.26,49.56,7.0,51.43,21.2,28.61,3,5,100,-0.14000000000000057
2024-01-28 23:30:00,SPOT_30856C,-23.48113,152.07818,28.64,0.5,3.62,4.66,11.73,27.69,39.3,49.63,7.0,51.43,20.93,28.73,3,3,100,-0.08999999999999986
2024-01-29 00:30:00,SPOT_30856C,-23.48112,152.07797,28.78,0.49,3.6,12.8,23.03,29.69,32.71,45.78,7.0,17.14,20.5,28.82,3,3,100,-0.03999999999999915
2024-01-29 01:30:00,SPOT_30856C,-23.4813,152.07782,28.77,0.42,3.4,3.54,22.76,18.24,42.48,49.84,7.0,348.57,20.24,28.82,3,3,100,-0.05000000000000071
2024-01-29 02:30:00,SPOT_30856C,-23.48132,152.07782,28.7,0.42,3.2,3.66,8.4,8.97,40.03,51.52,6.22,5.71,19.95,28.76,3,3,100,-0.060000000000002274
2024-01-29 03:30:00,SPOT_30856C,-23.48127,152.07783,28.62,0.5,3.4,4.46,351.07,7.43,32.7,48.96,9.33,354.29,19.7,28.75,3,5,100,-0.129999999999999
2024-01-29 04:30:00,SPOT_30856C,-23.48122,152.07805,28.57,0.53,3.28,3.8,10.8,15.19,36.85,49.02,10.89,28.57,19.71,28.27,3,5,100,0.3000000000000007
2024-01-29 05:30:00,SPOT_30856C,-23.48122,152.07788,28.38,0.58,3.1,4.1,7.39,18.09,37.09,50.35,11.66,11.43,19.94,27.88,3,3,100,0.5
2024-01-29 06:30:00,SPOT_30856C,-23.48135,152.0779,28.42,0.51,3.14,3.8,17.64,14.89,39.6,53.1,11.66,5.71,20.34,28.21,3,3,100,0.21000000000000085
2024-01-29 07:30:00,SPOT_30856C,-23.48137,152.0781,28.37,0.5,3.22,3.54,18.35,14.22,35.27,51.44,12.44,5.71,20.8,28.37,3,3,100,0.0
2024-01-29 08:30:00,SPOT_30856C,-23.4811,152.07813,28.32,0.49,3.26,3.94,19.75,19.08,35.31,50.99,11.66,17.14,21.31,28.5,3,3,100,-0.17999999999999972
2024-01-29 09:30:00,SPOT_30856C,-23.48117,152.07815,28.39,0.52,3.4,4.1,22.67,25.47,27.15,46.84,12.44,34.29,21.61,28.51,3,3,100,-0.120000000000001
2024-01-29 10:30:00,SPOT_30856C,-23.48117,152.07817,28.61,0.53,3.4,4.1,24.43,27.3,27.89,45.69,11.66,40.0,21.68,28.75,3,3,100,-0.14000000000000057
2024-01-29 11:30:00,SPOT_30856C,-23.48118,152.0782,28.84,0.46,3.4,3.94,24.25,28.2,31.92,48.39,9.33,45.71,21.62,29.01,3,3,100,-0.1700000000000017
2024-01-29 12:30:00,SPOT_30856C,-23.48118,152.07822,29.18,0.5,3.46,3.94,19.1,28.42,43.11,49.79,8.55,45.71,21.22,29.17,3,3,100,0.00999999999999801
2024-01-29 13:30:00,SPOT_30856C,-23.48108,152.07792,29.34,0.47,3.64,3.8,24.53,26.09,32.82,45.66,6.22,5.71,20.71,29.15,3,3,100,0.19000000000000128
2024-01-29 14:30:00,SPOT_30856C,-23.48118,152.0778,29.54,0.39,3.82,3.8,20.98,18.98,30.03,45.67,3.89,0.0,20.28,29.04,3,3,100,0.5
2024-01-29 15:30:00,SPOT_30856C,-23.48128,152.07778,29.43,0.35,3.7,3.66,3.7,10.1,31.46,45.83,3.11,348.57,20.0,28.99,3,3,100,0.4400000000000013
2024-01-29 16:30:00,SPOT_30856C,-23.4813,152.07778,29.19,0.34,3.82,3.54,0.91,11.54,30.49,43.0,,,19.77,28.92,3,3,100,0.2699999999999996
2024-01-29 17:30:00,SPOT_30856C,-23.4812,152.07783,29.27,0.34,4.2,11.38,21.25,12.45,30.87,46.14,,,19.77,28.89,3,3,100,0.379999999999999
2024-01-29 18:30:00,SPOT_30856C,-23.4813,152.07783,29.47,0.33,4.44,11.38,21.65,12.87,25.86,45.2,3.11,337.14,19.97,28.91,3,3,100,0.5599999999999987
2024-01-29 19:30:00,SPOT_30856C,-23.48127,152.07785,29.13,0.35,4.6,11.38,20.59,14.87,29.23,47.57,2.33,354.29,20.26,28.86,3,3,100,0.2699999999999996
2024-01-29 20:30:00,SPOT_30856C,-23.48115,152.0781,28.74,0.37,4.48,11.38,17.53,19.06,36.37,51.72,7.78,28.57,20.58,28.6,3,3,100,0.13999999999999702
