dates,Unnamed: 0,time,Hs,Hz,Tz,Ts,water_level,depth
2022-10-07 10:54:03.277058,62,2022-10-07 10:54:03.277058,0.2298922621257042,0.1358681990763673,5.461897942387971,7.2236443580975775,3.256863769035436,3.256863769035436
2022-10-07 11:09:19.295647,63,2022-10-07 11:09:19.295647,0.241811870108468,0.1431684089975778,5.76146881217177,7.4595545883598255,3.1499398436491366,3.1499398436491366
2022-10-07 11:24:35.314236,64,2022-10-07 11:24:35.314236,0.2079784780771625,0.1280199225766922,5.775194396840472,7.569576520084235,3.0585859912131563,3.0585859912131563
2022-10-07 11:39:51.332825,65,2022-10-07 11:39:51.332825,0.2176396887573361,0.1443189332250997,6.106246399232235,7.607563498167215,2.975935759725884,2.975935759725884
2022-10-07 11:55:07.351414,66,2022-10-07 11:55:07.351414,0.2118947320416695,0.1254083578100451,5.2908863715216015,7.351737640303574,2.888581927739537,2.888581927739537
2022-10-07 12:10:23.370003,67,2022-10-07 12:10:23.370003,0.2017469625528368,0.1200350374343494,4.975446915511856,7.2136346431353395,2.8156979269904063,2.8156979269904063
2022-10-07 12:25:39.388592,68,2022-10-07 12:25:39.388592,0.2220132466063921,0.1372320999754444,5.345163735438887,7.375705276602395,2.739037658764262,2.739037658764262
2022-10-07 12:40:55.407181,69,2022-10-07 12:40:55.407181,0.2179361593639248,0.1264936581921912,5.113992823381235,7.043648934665857,2.66920427992818,2.66920427992818
2022-10-07 12:56:11.425770,70,2022-10-07 12:56:11.425770,0.2062965296799145,0.1155123575642257,4.836417628752881,6.870179805991011,2.622987452191761,2.622987452191761
2022-10-07 13:11:27.444359,71,2022-10-07 13:11:27.444359,0.2062869278104422,0.1185279983907302,5.0064184756712455,6.925765428145221,2.5916557599395165,2.5916557599395165
2022-10-07 13:26:43.462948,72,2022-10-07 13:26:43.462948,0.2140595812532958,0.1296977398994858,5.168211128904599,6.786633101103236,2.583994239782558,2.583994239782558
2022-10-07 13:41:59.481537,73,2022-10-07 13:41:59.481537,0.1976387874068932,0.1053446029778543,4.572327089123139,6.76028920510925,2.5890401036383284,2.5890401036383284
2022-10-07 13:57:15.500126,74,2022-10-07 13:57:15.500126,0.2011476349697671,0.1162127899463535,5.130509037026353,7.516922742449514,2.612554066845549,2.612554066845549
2022-10-07 14:12:31.518715,75,2022-10-07 14:12:31.518715,0.2045168883339557,0.1220395550678081,5.637890919780369,7.689561396403333,2.646909209419229,2.646909209419229
2022-10-07 14:27:47.537304,76,2022-10-07 14:27:47.537304,0.1929252211805344,0.1109383388401503,4.932564392529939,7.377277050911936,2.6979242435340174,2.6979242435340174
2022-10-07 14:43:03.555893,77,2022-10-07 14:43:03.555893,0.2273581108592311,0.1386532351051765,5.342629557584552,6.933077225396768,2.7626192957165183,2.7626192957165183
2022-10-07 14:58:19.574482,78,2022-10-07 14:58:19.574482,0.21590058615869,0.1272926695080196,5.298015474274917,7.450161510961096,2.8339459887205902,2.8339459887205902
2022-10-07 15:13:35.593071,79,2022-10-07 15:13:35.593071,0.2394576331424159,0.1365528695065153,5.349208189204476,7.353068551449921,2.935864091555641,2.935864091555641
2022-10-07 15:28:51.611660,80,2022-10-07 15:28:51.611660,0.2424987711720804,0.150275733108994,5.818714161352499,7.291538111774764,3.0427872360698207,3.0427872360698207
2022-10-07 15:44:07.630249,81,2022-10-07 15:44:07.630249,0.2587660959274701,0.1548885970593257,5.652619033863099,7.774534804018919,3.13693289879596,3.13693289879596
2022-10-07 15:59:23.648838,82,2022-10-07 15:59:23.648838,0.2376017809777773,0.1453441304792471,5.678615987654959,7.446103763084867,3.256604464950523,3.256604464950523
2022-10-07 16:14:39.667427,83,2022-10-07 16:14:39.667427,0.2439087078728036,0.1457891697398328,5.513716263195069,7.380305544619052,3.3939652425234623,3.3939652425234623
2022-10-07 16:29:55.686016,84,2022-10-07 16:29:55.686016,0.2533722260258333,0.1476083675647536,5.482196488104329,7.370008486363429,3.541332499687022,3.541332499687022
2022-10-07 16:45:11.704605,85,2022-10-07 16:45:11.704605,0.2664712929327078,0.1654136912724637,5.9429635951510615,7.261364187891135,3.680535175022332,3.680535175022332
2022-10-07 17:00:27.723194,86,2022-10-07 17:00:27.723194,0.2588090977167656,0.1541622858834914,5.3309442063946175,6.959819868540211,3.8020961575140086,3.8020961575140086
2022-10-07 17:15:43.741783,87,2022-10-07 17:15:43.741783,0.2546133180393699,0.1534908713683577,5.525019224854288,6.928548267908346,3.939944992863399,3.939944992863399
2022-10-07 17:30:59.760372,88,2022-10-07 17:30:59.760372,0.2469944584519441,0.1499048665402537,5.69087159385142,7.445059558371766,4.075023312921529,4.075023312921529
2022-10-07 17:46:15.778961,89,2022-10-07 17:46:15.778961,0.2541434647447069,0.1470398276346221,5.328229872839713,6.824854532735851,4.208202082935664,4.208202082935664
2022-10-07 18:01:31.797550,90,2022-10-07 18:01:31.797550,0.242706968515538,0.1374128647089149,5.292785020002814,7.333264850400948,4.331326225345584,4.331326225345584
2022-10-07 18:16:47.816139,91,2022-10-07 18:16:47.816139,0.2918600468477326,0.1800666016033059,5.756467428828046,7.059582280534571,4.4471579044633645,4.4471579044633645
2022-10-07 18:32:03.834728,92,2022-10-07 18:32:03.834728,0.2656089366768335,0.1561869051710324,5.561072227605304,7.155031951941537,4.549319353107587,4.549319353107587
2022-10-07 18:47:19.853317,93,2022-10-07 18:47:19.853317,0.2434598183604205,0.1439243673820564,5.921565037147838,7.469530876212979,4.63986327669921,4.63986327669921
2022-10-07 19:02:35.871906,94,2022-10-07 19:02:35.871906,0.2309577989608086,0.1341315146524784,5.504606262321794,7.814817402300193,4.715524052265747,4.715524052265747
2022-10-07 19:17:51.890495,95,2022-10-07 19:17:51.890495,0.2305970670758154,0.1391337599434793,5.549548071510161,7.154193654467646,4.776271234563699,4.776271234563699
2022-10-07 19:33:07.909084,96,2022-10-07 19:33:07.909084,0.2474441455523475,0.1536586803891317,5.792834674033423,6.990317594682204,4.824193555278384,4.824193555278384
2022-10-07 19:48:23.927673,97,2022-10-07 19:48:23.927673,0.230475594394932,0.1466409695277914,5.844104327745117,7.047585314245534,4.854751571992702,4.854751571992702
2022-10-07 20:03:39.946262,98,2022-10-07 20:03:39.946262,0.2717347763493445,0.1720585808150428,6.4765418365809335,7.762781128725189,4.861824361250294,4.861824361250294
2022-10-07 20:18:55.964851,99,2022-10-07 20:18:55.964851,0.2365989934729032,0.1424513466598511,5.98653984232481,7.860563090730026,4.850787753282342,4.850787753282342
2022-10-07 20:34:11.983440,100,2022-10-07 20:34:11.983440,0.2530228208812004,0.1519984657729587,6.074648830534987,7.322173671779856,4.8194731172140015,4.8194731172140015
2022-10-07 20:49:28.002029,101,2022-10-07 20:49:28.002029,0.2403682521837371,0.1426016274325655,5.786058019569662,7.572703270530128,4.761695150456898,4.761695150456898
2022-10-07 21:04:44.020618,102,2022-10-07 21:04:44.020618,0.2746145454867282,0.1599256332640999,6.139150241513519,7.933043233525871,4.69051204452278,4.69051204452278
2022-10-07 21:20:00.039207,103,2022-10-07 21:20:00.039207,0.2628059416377407,0.1516360111833091,6.217078241805778,8.181074376546706,4.60292234612113,4.60292234612113
2022-10-07 21:35:16.057796,104,2022-10-07 21:35:16.057796,0.244417201616835,0.1530325854387102,6.347267124825053,7.871637077179564,4.503368516157489,4.503368516157489
2022-10-07 21:50:32.076385,105,2022-10-07 21:50:32.076385,0.2730533221878291,0.1611400298490253,6.031972623515793,7.891339473219197,4.391273968343317,4.391273968343317
2022-10-07 22:05:48.094974,106,2022-10-07 22:05:48.094974,0.2480502980517323,0.1493563712497617,6.358462335316051,8.060372852773005,4.27362162372576,4.27362162372576
2022-10-07 22:21:04.113563,107,2022-10-07 22:21:04.113563,0.23900503447545,0.1419264466093701,5.847486827829269,7.785938803138309,4.149117666553125,4.149117666553125
2022-10-07 22:36:20.132152,108,2022-10-07 22:36:20.132152,0.2276038847756914,0.1218152885358137,5.340994852460787,7.582581285873713,4.005412909691721,4.005412909691721
2022-10-07 22:51:36.150741,109,2022-10-07 22:51:36.150741,0.2508472716814128,0.1417043976692468,5.6373495742764295,7.322983214226632,3.8562152556168985,3.8562152556168985
2022-10-07 23:06:52.169330,110,2022-10-07 23:06:52.169330,0.2378081254466982,0.139727325047599,5.903954848864423,7.608398304750812,3.716344032335825,3.716344032335825
2022-10-07 23:22:08.187919,111,2022-10-07 23:22:08.187919,0.2669545711541475,0.1719168527818642,6.367463613854036,7.351460814373569,3.569821952448041,3.569821952448041
2022-10-07 23:37:24.206508,112,2022-10-07 23:37:24.206508,0.2646461868951166,0.1644497038127048,6.19855388550077,7.372711588980198,3.4253200564735,3.4253200564735
2022-10-07 23:52:40.225097,113,2022-10-07 23:52:40.225097,0.2464695420507143,0.1536368633986094,6.271654808629403,7.872312210717641,3.282303090684928,3.282303090684928
2022-10-08 00:07:56.243686,114,2022-10-08 00:07:56.243686,0.248278378299039,0.1399296942333211,5.708890932059425,8.028428896839383,3.143186344581685,3.143186344581685
2022-10-08 00:23:12.262275,115,2022-10-08 00:23:12.262275,0.2238549758714586,0.1311087721911261,5.827062879004576,8.074266050460345,3.011899264101712,3.011899264101712
2022-10-08 00:38:28.280864,116,2022-10-08 00:38:28.280864,0.2010337309060555,0.1160696626759538,5.680753924110741,8.340363943741227,2.885007897616876,2.885007897616876
2022-10-08 00:53:44.299453,117,2022-10-08 00:53:44.299453,0.2143649684921639,0.1238377073882805,5.603797800847261,7.786629546491097,2.766702437986231,2.766702437986231
2022-10-08 01:09:00.318042,118,2022-10-08 01:09:00.318042,0.2167393574303201,0.1304278611069827,6.09961280522084,8.175027487730919,2.67166293527332,2.67166293527332
2022-10-08 01:24:16.336631,119,2022-10-08 01:24:16.336631,0.1937903195259296,0.1167355191983415,5.879478119756334,8.201722071257352,2.597654024433037,2.597654024433037
2022-10-08 01:39:32.355220,120,2022-10-08 01:39:32.355220,0.225577255835377,0.1291169944369413,5.501453652133786,8.12198669778803,2.531724334626596,2.531724334626596
2022-10-08 01:54:48.373809,121,2022-10-08 01:54:48.373809,0.1927372927952489,0.1069041682276793,5.088624190288932,7.924255054109471,2.481882267173686,2.481882267173686
2022-10-08 02:10:04.392398,122,2022-10-08 02:10:04.392398,0.1969498401732859,0.111677857706296,5.585374595819795,8.577245368329496,2.4617795535673306,2.4617795535673306
2022-10-08 02:25:20.410987,123,2022-10-08 02:25:20.410987,0.1925238469035406,0.1119068895088905,5.364080311827308,7.732248715093369,2.4560191332000025,2.4560191332000025
2022-10-08 02:40:36.429576,124,2022-10-08 02:40:36.429576,0.1942605766847272,0.1174431872706644,6.26149026875023,9.483156844881824,2.4578331690374093,2.4578331690374093
2022-10-08 02:55:52.448165,125,2022-10-08 02:55:52.448165,0.174733431430111,0.0976707110522528,5.310752878454927,8.17485171234561,2.4782175227786314,2.4782175227786314
2022-10-08 03:11:08.466754,126,2022-10-08 03:11:08.466754,0.1956651115140597,0.1151327101011861,6.084033539391742,9.053382780913354,2.51111835490286,2.51111835490286
2022-10-08 03:26:24.485343,127,2022-10-08 03:26:24.485343,0.2021537232310378,0.1204779974451587,5.657818407007535,8.518822826214386,2.560797855308733,2.560797855308733
2022-10-08 03:41:40.503932,128,2022-10-08 03:41:40.503932,0.2130748832506434,0.118113329815534,5.6280530268101225,8.7932337008404,2.629580456105242,2.629580456105242
2022-10-08 03:56:56.522521,129,2022-10-08 03:56:56.522521,0.2175248059382327,0.1183083090615372,5.265547903635989,8.250658874339347,2.7124390851244176,2.7124390851244176
2022-10-08 04:12:12.541110,130,2022-10-08 04:12:12.541110,0.2150805124380864,0.1229145234198347,5.74382809540012,8.521247401100712,2.808111502947724,2.808111502947724
2022-10-08 04:27:28.559699,131,2022-10-08 04:27:28.559699,0.2019401381754856,0.1094213981980832,5.0501202583735765,7.726381423935554,2.9248627695107903,2.9248627695107903
2022-10-08 04:42:44.578288,132,2022-10-08 04:42:44.578288,0.225134716121444,0.1348037527603925,5.709407378155342,7.556235427489065,3.042768409252777,3.042768409252777
2022-10-08 04:58:00.596877,133,2022-10-08 04:58:00.596877,0.2295016551539095,0.1297730949567191,5.6317366525787,8.222469040387034,3.1731535951101595,3.1731535951101595
2022-10-08 05:13:16.615466,134,2022-10-08 05:13:16.615466,0.2274920810642563,0.1301069216298487,5.564743396317777,7.475135326926321,3.305896454747904,3.305896454747904
2022-10-08 05:28:32.634055,135,2022-10-08 05:28:32.634055,0.2425985923107499,0.1450792930173807,5.923013496623696,7.9095367089201405,3.433713220595658,3.433713220595658
2022-10-08 05:43:48.652644,136,2022-10-08 05:43:48.652644,0.257319788951332,0.1461264001397407,5.58065148759568,7.825726302238577,3.5677505966371488,3.5677505966371488
