,time,Hs,Hz,Tz,Ts,water_level
63,2022-10-07 10:56:29.767479,0.20164608113168941,0.13153011330235884,5.662412343983449,6.8772294756316485,1.9919686858766072
64,2022-10-07 11:11:33.573312,0.18660730667423706,0.11958286019260624,5.833436390920669,7.594626320182271,1.888873700402645
65,2022-10-07 11:26:37.379145,0.16766446344657718,0.10705998551872578,5.7454745805900025,7.40556651796144,1.7977269315183801
66,2022-10-07 11:41:41.184978,0.1568162998808005,0.10053940215203092,5.851932329550961,7.091027764193151,1.7118339455391935
67,2022-10-07 11:56:44.990811,0.13649994630969944,0.08400297549340514,5.686866625827781,8.180488374622126,1.6256639966397795
68,2022-10-07 12:11:48.796644,0.12421899743363328,0.0787653104275013,6.0527297549111765,8.187908756442296,1.5513899627262153
69,2022-10-07 12:26:52.602477,0.11689336051352466,0.07246261932768483,6.262761469308145,8.459237939631192,1.4798670437345784
70,2022-10-07 12:41:56.408310,0.11157178092045393,0.06957826467906708,6.742375531227359,8.42977358005004,1.4266709135022158
71,2022-10-07 12:57:00.214143,0.11013651261924284,0.06855128455017709,7.450657314630097,8.978514639084786,1.3857694931711724
72,2022-10-07 13:12:04.019976,0.09873873861376874,0.0616364035128522,7.1174579949418275,8.47338025950142,1.3638769950390046
73,2022-10-07 13:27:07.825809,0.09655444438617392,0.05972669694323901,7.183976029344828,9.938492207106915,1.359170183764063
74,2022-10-07 13:42:11.631642,0.09814599744005933,0.06221632054016313,7.416740564854119,9.334267921140054,1.3663031815235056
75,2022-10-07 13:57:15.437475,0.10004926159574414,0.061137018343231306,6.730791866528064,9.308094893103016,1.3931226992026058
76,2022-10-07 14:12:19.243308,0.10813287848814174,0.06760303557654075,6.752623814117565,8.388118102684201,1.4264266326837378
77,2022-10-07 14:27:23.049141,0.11522301129447148,0.07522968841547677,6.650857109844256,8.49319446668995,1.4788693908566406
78,2022-10-07 14:42:26.854974,0.13230958272371096,0.0846049222422289,5.90289513147189,7.551991665360881,1.5440495318588772
79,2022-10-07 14:57:30.660807,0.14886213090908318,0.09248220942135685,6.033134852241751,7.796593597690223,1.6097609384371339
80,2022-10-07 15:12:34.466640,0.17340787698070045,0.1092026307914245,5.6850777545521165,7.319053624122813,1.6972603060752631
81,2022-10-07 15:27:38.272473,0.17952427995514125,0.11044182873992732,5.2228411845126725,6.637148573509349,1.7986927729457654
82,2022-10-07 15:42:42.078306,0.19202687845090033,0.1218054510486395,5.197611363928331,7.0089267531159685,1.9068925437079796
83,2022-10-07 15:57:45.884139,0.20937824196547022,0.13466950243510636,5.114933710770099,6.52755904266256,2.027673865033285
84,2022-10-07 16:12:49.689972,0.23754066338288063,0.15147451891548033,5.268062014501441,6.678896053322387,2.1574509411442593
85,2022-10-07 16:27:53.495805,0.24849300995840873,0.1643208632295562,5.2237959205330196,6.2003351568828995,2.292747097850778
86,2022-10-07 16:42:57.301638,0.26321276783597347,0.17140565023922097,5.259798114701524,6.514324416880729,2.4294057539776315
87,2022-10-07 16:58:01.107471,0.25752519473389573,0.1656725716503052,5.184198297027271,6.193684564138169,2.5657090861584173
88,2022-10-07 17:13:04.913304,0.2584582919925513,0.1595206861574419,5.171781839653355,6.368378862485288,2.7071513291764764
89,2022-10-07 17:28:08.719137,0.2478193667000419,0.16469727339439527,5.145013224672615,6.048606350901024,2.841402440848401
90,2022-10-07 17:43:12.524970,0.25965222463327664,0.16707628130392532,5.148275096969599,6.0393097082184575,2.974417114230837
91,2022-10-07 17:58:16.330803,0.24797387854691302,0.1544911023255528,5.201368562304082,6.5931430014358,3.095736373103515
92,2022-10-07 18:13:20.136636,0.28947484491530806,0.1932616104601469,5.73365843218588,6.921199857631705,3.210457473689558
93,2022-10-07 18:28:23.942469,0.27231693436640714,0.17893246607773286,5.745924893120547,7.197983726128391,3.313267544726541
94,2022-10-07 18:43:27.748302,0.24960869545241898,0.15947608529266605,5.624665730418783,6.718371678997509,3.4101232183959667
95,2022-10-07 18:58:31.554135,0.2499450265277855,0.1588718567046261,5.587780868785434,7.292144130437783,3.4879158552768796
96,2022-10-07 19:13:35.359968,0.250190282281361,0.16843263883312234,5.684563389297071,6.959630132516432,3.5490024119827956
97,2022-10-07 19:28:39.165801,0.25522733357640237,0.17325961098045234,5.920487782716334,7.22200002597516,3.597848496318974
98,2022-10-07 19:43:42.971634,0.2330340904299225,0.1597532904111089,5.780420217334799,7.055699787104381,3.6295167559954997
99,2022-10-07 19:58:46.777467,0.27077867358939556,0.17137758524207733,5.811334310280962,7.494957818409095,3.6386872095252234
